Name,ExpectedLocations,Path
dnsapi.dll,%syswow64%,%system32%\checknetisolation.exe
dnsapi.dll,%system32%,%system32%\dcdiag.exe
dnsapi.dll,%syswow64%,%system32%\dcdiag.exe
dnsapi.dll,%system32%,%system32%\dnscmd.exe
dnsapi.dll,%syswow64%,%system32%\dnscmd.exe
dnsapi.dll,%system32%,%system32%\edpcleanup.exe
dnsapi.dll,%syswow64%,%system32%\edpcleanup.exe
dnsapi.dll,%system32%,%system32%\ipconfig.exe
dnsapi.dll,%syswow64%,%system32%\ipconfig.exe
dnsapi.dll,%system32%,%system32%\lpremove.exe
dnsapi.dll,%syswow64%,%system32%\lpremove.exe
dnsapi.dll,%system32%,%system32%\msdtc.exe
dnsapi.dll,%syswow64%,%system32%\msdtc.exe
dnsapi.dll,%system32%,%system32%\netdom.exe
dnsapi.dll,%syswow64%,%system32%\netdom.exe
dnsapi.dll,%system32%,%system32%\netsh.exe
dnsapi.dll,%syswow64%,%system32%\netsh.exe
dnsapi.dll,%system32%,%system32%\nslookup.exe
dnsapi.dll,%syswow64%,%system32%\nslookup.exe
dnsapi.dll,%system32%,%system32%\rendom.exe
dnsapi.dll,%syswow64%,%system32%\rendom.exe
dnsapi.dll,%system32%,%system32%\repadmin.exe
dnsapi.dll,%syswow64%,%system32%\repadmin.exe
dnsapi.dll,%system32%,%system32%\securityhealthservice.exe
dnsapi.dll,%syswow64%,%system32%\securityhealthservice.exe
dnsapi.dll,%system32%,%system32%\setupugc.exe
dnsapi.dll,%syswow64%,%system32%\setupugc.exe
dnsapi.dll,%system32%,%system32%\sihclient.exe
dnsapi.dll,%syswow64%,%system32%\sihclient.exe
dnsapi.dll,%system32%,%system32%\spoolsv.exe
dnsapi.dll,%syswow64%,%system32%\spoolsv.exe
dnsapi.dll,%system32%,%system32%\sppextcomobj.exe
dnsapi.dll,%syswow64%,%system32%\sppextcomobj.exe
dnsapi.dll,%system32%,%system32%\systempropertiesadvanced.exe
dnsapi.dll,%syswow64%,%system32%\systempropertiesadvanced.exe
dnsapi.dll,%system32%,%system32%\systemsettingsadminflows.exe
dnsapi.dll,%syswow64%,%system32%\systemsettingsadminflows.exe
dnsapi.dll,%system32%,%system32%\tieringengineservice.exe
dnsapi.dll,%syswow64%,%system32%\tieringengineservice.exe
dnsapi.dll,%system32%,%system32%\wbengine.exe
dnsapi.dll,%syswow64%,%system32%\wbengine.exe
dnsapi.dll,%system32%,%system32%\wkspbroker.exe
dnsapi.dll,%syswow64%,%system32%\wkspbroker.exe
wcnnetsh.dll,%system32%,%system32%\netsh.exe
inproclogger.dll,%system32%,%system32%\easpolicymanagerbrokerhost.exe
colorui.dll,%system32%,%system32%\colorcpl.exe
colorui.dll,%syswow64%,%system32%\colorcpl.exe
mapistub.dll,%system32%,%system32%\fixmapi.exe
mapistub.dll,%syswow64%,%system32%\fixmapi.exe
nlansp_c.dll,%system32%,%system32%\ftp.exe
nlansp_c.dll,%syswow64%,%system32%\ftp.exe
nlansp_c.dll,%system32%,%system32%\hostname.exe
nlansp_c.dll,%syswow64%,%system32%\hostname.exe
nlansp_c.dll,%system32%,%system32%\stordiag.exe
nlansp_c.dll,%syswow64%,%system32%\stordiag.exe
archiveint.dll,%system32%,%system32%\tar.exe
archiveint.dll,%syswow64%,%system32%\tar.exe
mswb7.dll,%system32%,%system32%\control.exe
mswb7.dll,%syswow64%,%system32%\control.exe
mswb7.dll,%system32%,%system32%\explorer.exe
mswb7.dll,%syswow64%,%system32%\explorer.exe
fxsst.dll,%system32%,%windir%\explorer.exe
ifsutil.dll,%system32%,%system32%\convert.exe
ifsutil.dll,%syswow64%,%system32%\convert.exe
ifsutil.dll,%system32%,%system32%\fsavailux.exe
ifsutil.dll,%syswow64%,%system32%\fsavailux.exe
ifsutil.dll,%system32%,%system32%\label.exe
ifsutil.dll,%syswow64%,%system32%\label.exe
ifsutil.dll,%system32%,%system32%\recover.exe
ifsutil.dll,%syswow64%,%system32%\recover.exe
ifsutil.dll,%system32%,%system32%\xcopy.exe
ifsutil.dll,%syswow64%,%system32%\xcopy.exe
wscapi.dll,%system32%,%system32%\wscadminui.exe
wscapi.dll,%syswow64%,%system32%\wscadminui.exe
lockhostingframework.dll,%system32%,%system32%\lockapphost.exe
ssshim.dll,%system32%,%system32%\sfc.exe
ssshim.dll,%syswow64%,%system32%\sfc.exe
upshared.dll,%system32%,%system32%\musnotification.exe
upshared.dll,%system32%,%system32%\musnotificationux.exe
upshared.dll,%system32%,%system32%\musnotifyicon.exe
msdtctm.dll,%system32%,%system32%\msdtc.exe
sppc.dll,%system32%,%system32%\msinfo32.exe
sppc.dll,%syswow64%,%system32%\msinfo32.exe
sppc.dll,%system32%,%system32%\netsh.exe
sppc.dll,%syswow64%,%system32%\netsh.exe
sppc.dll,%system32%,%system32%\packageinspector.exe
sppc.dll,%syswow64%,%system32%\packageinspector.exe
sppc.dll,%system32%,%system32%\slui.exe
sppc.dll,%syswow64%,%system32%\slui.exe
ssp.exe_rsaenh.dll,%system32%,%system32%\rmactivate
ssp.exe_rsaenh.dll,%syswow64%,%system32%\rmactivate
resetengine.dll,%system32%,%system32%\resetengine.exe
resetengine.dll,%system32%,%system32%\systemreset.exe
ntmarta.dll,%system32%,%system32%\cacls.exe
ntmarta.dll,%syswow64%,%system32%\cacls.exe
ntmarta.dll,%system32%,%programfiles%\google\chrome\application\chrome.exe
ntmarta.dll,%syswow64%,%programfiles%\google\chrome\application\chrome.exe
ntmarta.dll,%system32%,%programfiles%\microsoft\edge\application\msedge.exe
ntmarta.dll,%syswow64%,%programfiles%\microsoft\edge\application\msedge.exe
ntmarta.dll,%system32%,%programfiles%\microsoft\edgewebview\application\%version%\msedgewebview2.exe
ntmarta.dll,%syswow64%,%programfiles%\microsoft\edgewebview\application\%version%\msedgewebview2.exe
pla.dll,%system32%,%system32%\logman.exe
pla.dll,%syswow64%,%system32%\logman.exe
d3d10.dll,%system32%,%system32%\winsat.exe
d3d10.dll,%syswow64%,%system32%\winsat.exe
idstore.dll,%system32%,%system32%\devicecensus.exe
idstore.dll,%syswow64%,%system32%\devicecensus.exe
idstore.dll,%system32%,%system32%\shellappruntime.exe
idstore.dll,%syswow64%,%system32%\shellappruntime.exe
wshelper.dll,%system32%,%system32%\netsh.exe
wshelper.dll,%syswow64%,%system32%\netsh.exe
srcore.dll,%system32%,%system32%\rstrui.exe
srcore.dll,%system32%,%system32%\srtasks.exe
auditpolcore.dll,%system32%,%system32%\auditpol.exe
auditpolcore.dll,%syswow64%,%system32%\auditpol.exe
atl.dll,%system32%,%system32%\dsquery.exe
atl.dll,%syswow64%,%system32%\dsquery.exe
atl.dll,%system32%,%system32%\filescrn.exe
atl.dll,%syswow64%,%system32%\filescrn.exe
atl.dll,%system32%,%system32%\msconfig.exe
atl.dll,%syswow64%,%system32%\msconfig.exe
atl.dll,%system32%,%system32%\msdt.exe
atl.dll,%syswow64%,%system32%\msdt.exe
atl.dll,%system32%,%system32%\msinfo32.exe
atl.dll,%syswow64%,%system32%\msinfo32.exe
atl.dll,%system32%,%system32%\perfmon.exe
atl.dll,%syswow64%,%system32%\perfmon.exe
atl.dll,%system32%,%system32%\quickassist.exe
atl.dll,%syswow64%,%system32%\quickassist.exe
atl.dll,%system32%,%system32%\storrept.exe
atl.dll,%syswow64%,%system32%\storrept.exe
atl.dll,%system32%,%system32%\vds.exe
atl.dll,%syswow64%,%system32%\vds.exe
atl.dll,%system32%,%system32%\vdsldr.exe
atl.dll,%syswow64%,%system32%\vdsldr.exe
atl.dll,%system32%,%system32%\vssadmin.exe
atl.dll,%syswow64%,%system32%\vssadmin.exe
atl.dll,%system32%,%system32%\wfs.exe
atl.dll,%syswow64%,%system32%\wfs.exe
lpksetupproxyserv.dll,%system32%,%system32%\lpksetup.exe
lpksetupproxyserv.dll,%syswow64%,%system32%\lpksetup.exe
peerdistsh.dll,%system32%,%system32%\netsh.exe
peerdistsh.dll,%syswow64%,%system32%\netsh.exe
tquery.dll,%system32%,%system32%\searchfilterhost.exe
tquery.dll,%syswow64%,%system32%\searchfilterhost.exe
tquery.dll,%system32%,%system32%\searchprotocolhost.exe
tquery.dll,%syswow64%,%system32%\searchprotocolhost.exe
cscui.dll,%system32%,%system32%\certreq.exe
cscui.dll,%syswow64%,%system32%\certreq.exe
cscui.dll,%system32%,%system32%\compmgmtlauncher.exe
cscui.dll,%syswow64%,%system32%\compmgmtlauncher.exe
cscui.dll,%system32%,%system32%\explorer.exe
cscui.dll,%syswow64%,%system32%\explorer.exe
cscui.dll,%system32%,%system32%\notepad.exe
cscui.dll,%syswow64%,%system32%\notepad.exe
xwizards.dll,%system32%,%system32%\devicepairingwizard.exe
xwizards.dll,%syswow64%,%system32%\devicepairingwizard.exe
xwizards.dll,%system32%,%system32%\rasphone.exe
xwizards.dll,%syswow64%,%system32%\rasphone.exe
mfcore.dll,%system32%,%system32%\mfpmp.exe
mfcore.dll,%syswow64%,%system32%\mfpmp.exe
dmiso8601utils.dll,%system32%,%system32%\mdmdiagnosticstool.exe
dmiso8601utils.dll,%syswow64%,%system32%\mdmdiagnosticstool.exe
dmiso8601utils.dll,%system32%,%system32%\mousocoreworker.exe
dmiso8601utils.dll,%syswow64%,%system32%\mousocoreworker.exe
dmiso8601utils.dll,%system32%,%system32%\omadmclient.exe
dmiso8601utils.dll,%syswow64%,%system32%\omadmclient.exe
dmiso8601utils.dll,%system32%,%system32%\usocoreworker.exe
dmiso8601utils.dll,%syswow64%,%system32%\usocoreworker.exe
windowscodecs.dll,%system32%,%system32%\certreq.exe
windowscodecs.dll,%syswow64%,%system32%\certreq.exe
windowscodecs.dll,%system32%,%system32%\osk.exe
windowscodecs.dll,%syswow64%,%system32%\osk.exe
windowscodecs.dll,%system32%,%system32%\quickassist.exe
windowscodecs.dll,%syswow64%,%system32%\quickassist.exe
windowscodecs.dll,%system32%,%system32%\wmpdmc.exe
windowscodecs.dll,%syswow64%,%system32%\wmpdmc.exe
windowscodecs.dll,%system32%,%system32%\compmgmtlauncher.exe
windowscodecs.dll,%syswow64%,%system32%\compmgmtlauncher.exe
windowscodecs.dll,%system32%,%system32%\dfrgui.exe
windowscodecs.dll,%syswow64%,%system32%\dfrgui.exe
windowscodecs.dll,%system32%,%system32%\explorer.exe
windowscodecs.dll,%syswow64%,%system32%\explorer.exe
windowscodecs.dll,%system32%,%system32%\filehistory.exe
windowscodecs.dll,%syswow64%,%system32%\filehistory.exe
windowscodecs.dll,%system32%,%system32%\gamepanel.exe
windowscodecs.dll,%syswow64%,%system32%\gamepanel.exe
windowscodecs.dll,%system32%,%system32%\mstsc.exe
windowscodecs.dll,%syswow64%,%system32%\mstsc.exe
windowscodecs.dll,%system32%,%system32%\notepad.exe
windowscodecs.dll,%syswow64%,%system32%\notepad.exe
windowscodecs.dll,%system32%,%system32%\presentationsettings.exe
windowscodecs.dll,%syswow64%,%system32%\presentationsettings.exe
windowscodecs.dll,%system32%,%system32%\wfs.exe
windowscodecs.dll,%syswow64%,%system32%\wfs.exe
windowscodecs.dll,%system32%,%system32%\winver.exe
windowscodecs.dll,%syswow64%,%system32%\winver.exe
windowscodecs.dll,%system32%,%system32%\wordpad.exe
windowscodecs.dll,%syswow64%,%system32%\wordpad.exe
windowscodecs.dll,%system32%,%system32%\wscollect.exe
windowscodecs.dll,%syswow64%,%system32%\wscollect.exe
windowscodecs.dll,%system32%,%programfiles%\microsoft\edge\application\msedge.exe
windowscodecs.dll,%syswow64%,%programfiles%\microsoft\edge\application\msedge.exe
windowscodecs.dll,%system32%,%programfiles%\microsoft office\root\office%version%\excel.exe
windowscodecs.dll,%syswow64%,%programfiles%\microsoft office\root\office%version%\excel.exe
windowscodecs.dll,%system32%,%programfiles%\microsoft office\root\office%version%\outlook.exe
windowscodecs.dll,%syswow64%,%programfiles%\microsoft office\root\office%version%\outlook.exe
windowscodecs.dll,%system32%,%programfiles%\microsoft office\root\office%version%\powerpnt.exe
windowscodecs.dll,%syswow64%,%programfiles%\microsoft office\root\office%version%\powerpnt.exe
windowscodecs.dll,%system32%,%programfiles%\microsoft office\root\office%version%\winword.exe
windowscodecs.dll,%syswow64%,%programfiles%\microsoft office\root\office%version%\winword.exe
wwancfg.dll,%system32%,%system32%\netsh.exe
wwancfg.dll,%syswow64%,%system32%\netsh.exe
radcui.dll,%system32%,%system32%\wkspbroker.exe
radcui.dll,%syswow64%,%system32%\wkspbroker.exe
d3d11.dll,%system32%,%system32%\dataexchangehost.exe
d3d11.dll,%syswow64%,%system32%\dataexchangehost.exe
d3d11.dll,%system32%,%system32%\dwm.exe
d3d11.dll,%syswow64%,%system32%\dwm.exe
d3d11.dll,%system32%,%system32%\dxcap.exe
d3d11.dll,%syswow64%,%system32%\dxcap.exe
d3d11.dll,%system32%,%system32%\dxgiadaptercache.exe
d3d11.dll,%syswow64%,%system32%\dxgiadaptercache.exe
d3d11.dll,%system32%,%system32%\gamepanel.exe
d3d11.dll,%syswow64%,%system32%\gamepanel.exe
d3d11.dll,%system32%,%system32%\mdeserver.exe
d3d11.dll,%syswow64%,%system32%\mdeserver.exe
d3d11.dll,%system32%,%system32%\quickassist.exe
d3d11.dll,%syswow64%,%system32%\quickassist.exe
d3d11.dll,%system32%,%system32%\systemreset.exe
d3d11.dll,%syswow64%,%system32%\systemreset.exe
d3d11.dll,%system32%,%system32%\taskmgr.exe
d3d11.dll,%syswow64%,%system32%\taskmgr.exe
d3d11.dll,%system32%,%system32%\vsgraphicsdesktopengine.exe
d3d11.dll,%syswow64%,%system32%\vsgraphicsdesktopengine.exe
d3d11.dll,%system32%,%system32%\vsgraphicsremoteengine.exe
d3d11.dll,%syswow64%,%system32%\vsgraphicsremoteengine.exe
d3d11.dll,%system32%,%system32%\winsat.exe
d3d11.dll,%syswow64%,%system32%\winsat.exe
dsreg.dll,%system32%,%system32%\bitlockerdeviceencryption.exe
dsreg.dll,%syswow64%,%system32%\bitlockerdeviceencryption.exe
dsreg.dll,%system32%,%system32%\dsregcmd.exe
dsreg.dll,%syswow64%,%system32%\dsregcmd.exe
srpapi.dll,%system32%,%system32%\appidpolicyconverter.exe
srpapi.dll,%syswow64%,%system32%\appidpolicyconverter.exe
srpapi.dll,%system32%,%system32%\mshta.exe
srpapi.dll,%syswow64%,%system32%\mshta.exe
srpapi.dll,%system32%,%system32%\rdpclip.exe
srpapi.dll,%syswow64%,%system32%\rdpclip.exe
prntvpt.dll,%system32%,%system32%\printfilterpipelinesvc.exe
prntvpt.dll,%syswow64%,%system32%\printfilterpipelinesvc.exe
nlaapi.dll,%system32%,%system32%\netsh.exe
nlaapi.dll,%syswow64%,%system32%\netsh.exe
cryptdll.dll,%system32%,%system32%\at.exe
cryptdll.dll,%syswow64%,%system32%\at.exe
cryptdll.dll,%system32%,%system32%\netdom.exe
cryptdll.dll,%syswow64%,%system32%\netdom.exe
midimap.dll,%system32%,%system32%\osk.exe
midimap.dll,%syswow64%,%system32%\osk.exe
shell32.dll,%system32%,%system32%\certreq.exe
shell32.dll,%syswow64%,%system32%\certreq.exe
shell32.dll,%system32%,%system32%\control.exe
shell32.dll,%syswow64%,%system32%\control.exe
shell32.dll,%system32%,%system32%\dpiscaling.exe
shell32.dll,%syswow64%,%system32%\dpiscaling.exe
shell32.dll,%system32%,%system32%\mobsync.exe
shell32.dll,%syswow64%,%system32%\mobsync.exe
shell32.dll,%system32%,%system32%\mstsc.exe
shell32.dll,%syswow64%,%system32%\mstsc.exe
shell32.dll,%system32%,%system32%\notepad.exe
shell32.dll,%syswow64%,%system32%\notepad.exe
shell32.dll,%system32%,%system32%\presentationsettings.exe
shell32.dll,%syswow64%,%system32%\presentationsettings.exe
shell32.dll,%system32%,%system32%\shellappruntime.exe
shell32.dll,%syswow64%,%system32%\shellappruntime.exe
shell32.dll,%system32%,%system32%\wallpaperhost.exe
shell32.dll,%syswow64%,%system32%\wallpaperhost.exe
sxshared.dll,%system32%,%system32%\defrag.exe
sxshared.dll,%syswow64%,%system32%\defrag.exe
sxshared.dll,%system32%,%system32%\dfrgui.exe
sxshared.dll,%syswow64%,%system32%\dfrgui.exe
wtsapi32.dll,%system32%,%system32%\appvclient.exe
wtsapi32.dll,%syswow64%,%system32%\appvclient.exe
wtsapi32.dll,%system32%,%system32%\bdeuisrv.exe
wtsapi32.dll,%syswow64%,%system32%\bdeuisrv.exe
wtsapi32.dll,%system32%,%system32%\customshellhost.exe
wtsapi32.dll,%syswow64%,%system32%\customshellhost.exe
wtsapi32.dll,%system32%,%system32%\magnify.exe
wtsapi32.dll,%syswow64%,%system32%\magnify.exe
wtsapi32.dll,%system32%,%system32%\mblctr.exe
wtsapi32.dll,%syswow64%,%system32%\mblctr.exe
wtsapi32.dll,%system32%,%system32%\mdmappinstaller.exe
wtsapi32.dll,%syswow64%,%system32%\mdmappinstaller.exe
wtsapi32.dll,%system32%,%system32%\raserver.exe
wtsapi32.dll,%syswow64%,%system32%\raserver.exe
wtsapi32.dll,%system32%,%system32%\rdpclip.exe
wtsapi32.dll,%syswow64%,%system32%\rdpclip.exe
wtsapi32.dll,%system32%,%system32%\rdpinput.exe
wtsapi32.dll,%syswow64%,%system32%\rdpinput.exe
wtsapi32.dll,%system32%,%system32%\rdpshell.exe
wtsapi32.dll,%syswow64%,%system32%\rdpshell.exe
wtsapi32.dll,%system32%,%system32%\rdvghelper.exe
wtsapi32.dll,%syswow64%,%system32%\rdvghelper.exe
wtsapi32.dll,%system32%,%system32%\sdclt.exe
wtsapi32.dll,%syswow64%,%system32%\sdclt.exe
wtsapi32.dll,%system32%,%system32%\securityhealthservice.exe
wtsapi32.dll,%syswow64%,%system32%\securityhealthservice.exe
wtsapi32.dll,%system32%,%system32%\sethc.exe
wtsapi32.dll,%syswow64%,%system32%\sethc.exe
wtsapi32.dll,%system32%,%system32%\slui.exe
wtsapi32.dll,%syswow64%,%system32%\slui.exe
wtsapi32.dll,%system32%,%system32%\systemsettingsadminflows.exe
wtsapi32.dll,%syswow64%,%system32%\systemsettingsadminflows.exe
wtsapi32.dll,%system32%,%system32%\wusa.exe
wtsapi32.dll,%syswow64%,%system32%\wusa.exe
cscapi.dll,%system32%,%system32%\certreq.exe
cscapi.dll,%syswow64%,%system32%\certreq.exe
cscapi.dll,%system32%,%system32%\microsoft.uev.cscunpintool.exe
cscapi.dll,%syswow64%,%system32%\microsoft.uev.cscunpintool.exe
winipsec.dll,%system32%,%system32%\netsh.exe
winipsec.dll,%syswow64%,%system32%\netsh.exe
wbemprox.dll,%system32%\wbem,%system32%\cttune.exe
wbemprox.dll,%syswow64%\wbem,%system32%\cttune.exe
wbemprox.dll,%system32%\wbem,%system32%\devicecensus.exe
wbemprox.dll,%syswow64%\wbem,%system32%\devicecensus.exe
wbemprox.dll,%system32%\wbem,%system32%\driverquery.exe
wbemprox.dll,%syswow64%\wbem,%system32%\driverquery.exe
wbemprox.dll,%system32%\wbem,%system32%\getmac.exe
wbemprox.dll,%syswow64%\wbem,%system32%\getmac.exe
wbemprox.dll,%system32%\wbem,%system32%\gpresult.exe
wbemprox.dll,%syswow64%\wbem,%system32%\gpresult.exe
wbemprox.dll,%system32%\wbem,%system32%\licensingdiag.exe
wbemprox.dll,%syswow64%\wbem,%system32%\licensingdiag.exe
wbemprox.dll,%system32%\wbem,%system32%\msinfo32.exe
wbemprox.dll,%syswow64%\wbem,%system32%\msinfo32.exe
wbemprox.dll,%system32%\wbem,%system32%\stordiag.exe
wbemprox.dll,%syswow64%\wbem,%system32%\stordiag.exe
wbemprox.dll,%system32%\wbem,%system32%\systeminfo.exe
wbemprox.dll,%syswow64%\wbem,%system32%\systeminfo.exe
wbemprox.dll,%system32%\wbem,%system32%\taskkill.exe
wbemprox.dll,%syswow64%\wbem,%system32%\taskkill.exe
wbemprox.dll,%system32%\wbem,%system32%\tasklist.exe
wbemprox.dll,%syswow64%\wbem,%system32%\tasklist.exe
wbemprox.dll,%system32%\wbem,%programfiles%\microsoft\edge\application\msedge.exe
wbemprox.dll,%syswow64%\wbem,%programfiles%\microsoft\edge\application\msedge.exe
wevtapi.dll,%system32%,%system32%\cidiag.exe
wevtapi.dll,%syswow64%,%system32%\cidiag.exe
wevtapi.dll,%system32%,%system32%\dcdiag.exe
wevtapi.dll,%syswow64%,%system32%\dcdiag.exe
wevtapi.dll,%system32%,%system32%\gpupdate.exe
wevtapi.dll,%syswow64%,%system32%\gpupdate.exe
wevtapi.dll,%system32%,%system32%\mbaeparsertask.exe
wevtapi.dll,%syswow64%,%system32%\mbaeparsertask.exe
wevtapi.dll,%system32%,%system32%\netsh.exe
wevtapi.dll,%syswow64%,%system32%\netsh.exe
wevtapi.dll,%system32%,%system32%\nlb.exe
wevtapi.dll,%syswow64%,%system32%\nlb.exe
wevtapi.dll,%system32%,%system32%\packageinspector.exe
wevtapi.dll,%syswow64%,%system32%\packageinspector.exe
wevtapi.dll,%system32%,%system32%\plasrv.exe
wevtapi.dll,%syswow64%,%system32%\plasrv.exe
wevtapi.dll,%system32%,%system32%\tracerpt.exe
wevtapi.dll,%syswow64%,%system32%\tracerpt.exe
wevtapi.dll,%system32%,%system32%\wecutil.exe
wevtapi.dll,%syswow64%,%system32%\wecutil.exe
wevtapi.dll,%system32%,%system32%\wlbs.exe
wevtapi.dll,%syswow64%,%system32%\wlbs.exe
wevtapi.dll,%system32%,%system32%\wsreset.exe
wevtapi.dll,%syswow64%,%system32%\wsreset.exe
wevtapi.dll,%system32%,%system32%\filehistory.exe
wevtapi.dll,%syswow64%,%system32%\filehistory.exe
wevtapi.dll,%system32%,%system32%\logman.exe
wevtapi.dll,%syswow64%,%system32%\logman.exe
srmtrace.dll,%system32%,%system32%\dirquota.exe
srmtrace.dll,%syswow64%,%system32%\dirquota.exe
srmtrace.dll,%system32%,%system32%\filescrn.exe
srmtrace.dll,%syswow64%,%system32%\filescrn.exe
srmtrace.dll,%system32%,%system32%\storrept.exe
srmtrace.dll,%syswow64%,%system32%\storrept.exe
dismcore.dll,%system32%\dism,%system32%\dism.exe
dismcore.dll,%syswow64%\dism,%system32%\dism.exe
mrmcorer.dll,%system32%,%system32%\mcbuilder.exe
mrmcorer.dll,%syswow64%,%system32%\mcbuilder.exe
oci.dll,,%system32%\msdtc.exe
fxstiff.dll,%system32%,%system32%\fxssvc.exe
fxstiff.dll,%system32%\driverstore\filerepository\prnms002.inf_%version%\amd64,%system32%\fxssvc.exe
licensemanagerapi.dll,%system32%,%system32%\wsreset.exe
licensemanagerapi.dll,%syswow64%,%system32%\wsreset.exe
wsmsvc.dll,%system32%,%system32%\winrs.exe
wsmsvc.dll,%syswow64%,%system32%\winrs.exe
wsmsvc.dll,%system32%,%system32%\wsmanhttpconfig.exe
wsmsvc.dll,%syswow64%,%system32%\wsmanhttpconfig.exe
